"","species","province","X","garden","variant","latitude","longitude","country","IUCNRedList","ECO_CODE","ECO_NAME","geometry","Group","crop"
"7487","Prunus americana",NA,5473,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7488","Prunus americana",NA,5474,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7489","Prunus americana",NA,5475,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7490","Prunus americana",NA,5476,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7491","Prunus americana",NA,5477,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7492","Prunus americana",NA,5478,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7493","Prunus americana",NA,5480,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7494","Prunus americana",NA,5481,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7495","Prunus americana",NA,5482,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7496","Prunus besseyi",NA,5483,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7497","Prunus besseyi",NA,5484,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7498","Prunus besseyi",NA,5485,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7499","Prunus besseyi",NA,5486,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7500","Prunus besseyi",NA,5487,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7501","Prunus besseyi",NA,5488,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7502","Prunus besseyi",NA,5489,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7503","Prunus besseyi",NA,5490,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7504","Prunus besseyi",NA,5491,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7505","Prunus besseyi",NA,5492,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7506","Prunus besseyi",NA,5493,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7507","Prunus besseyi",NA,5494,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7508","Prunus besseyi",NA,5495,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7509","Prunus besseyi",NA,5496,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7510","Prunus besseyi",NA,5497,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7511","Prunus besseyi",NA,5498,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7512","Prunus besseyi",NA,5499,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7513","Prunus besseyi",NA,5500,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7514","Prunus besseyi",NA,5501,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7515","Prunus besseyi",NA,5502,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7516","Prunus besseyi",NA,5503,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7517","Prunus besseyi",NA,5504,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7518","Prunus besseyi",NA,5505,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7519","Prunus besseyi",NA,5506,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7520","Prunus nigra",NA,5508,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7521","Prunus nigra","Ontario",5509,"University of Guelph Arboretum","",43.63637483,-80.33798009,"Canada",NA,"NA0404","Great Lakes",c(-80.33798009, 43.63637483),"Fruits/Berries","Cherry/Plum/Apricot"
"7522","Prunus nigra",NA,5510,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7523","Prunus nigra",NA,5511,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7524","Prunus nigra","Ontario",5512,"University of Guelph Arboretum","",43.63637483,-80.33798009,"Canada",NA,"NA0404","Great Lakes",c(-80.33798009, 43.63637483),"Fruits/Berries","Cherry/Plum/Apricot"
"7525","Prunus nigra",NA,5513,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7526","Prunus nigra","Ontario",5514,"University of Guelph Arboretum","",43.63637483,-80.33798009,"Canada",NA,"NA0404","Great Lakes",c(-80.33798009, 43.63637483),"Fruits/Berries","Cherry/Plum/Apricot"
"7527","Prunus pensylvanica",NA,5515,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7528","Prunus pensylvanica",NA,5516,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7529","Prunus pensylvanica",NA,5517,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7530","Prunus pensylvanica",NA,5518,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7531","Prunus pensylvanica",NA,5519,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7532","Prunus pensylvanica",NA,5520,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7533","Prunus pensylvanica",NA,5521,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7534","Prunus pensylvanica",NA,5522,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7535","Prunus pensylvanica",NA,5523,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7536","Prunus pensylvanica",NA,5524,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7537","Prunus pensylvanica",NA,5525,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7538","Prunus pensylvanica",NA,5526,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7539","Prunus pensylvanica",NA,5527,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7540","Prunus pensylvanica",NA,5528,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7541","Prunus pensylvanica",NA,5529,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7542","Prunus pensylvanica",NA,5530,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7543","Prunus pensylvanica",NA,5531,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7544","Prunus pensylvanica",NA,5532,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7545","Prunus pensylvanica",NA,5533,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7546","Prunus pensylvanica",NA,5534,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7547","Prunus pensylvanica",NA,5535,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7548","Prunus pensylvanica",NA,5536,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7549","Prunus pensylvanica",NA,5537,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7550","Prunus pensylvanica",NA,5538,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7551","Prunus pensylvanica",NA,5539,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7552","Prunus pensylvanica",NA,5541,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7553","Prunus pensylvanica",NA,5542,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7554","Prunus pensylvanica",NA,5543,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7555","Prunus pensylvanica",NA,5544,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7556","Prunus pensylvanica",NA,5545,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7557","Prunus pensylvanica",NA,5546,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7558","Prunus pensylvanica",NA,5547,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7559","Prunus pensylvanica",NA,5548,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7560","Prunus pensylvanica",NA,5549,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7561","Prunus pensylvanica",NA,5550,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7562","Prunus pensylvanica",NA,5551,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7563","Prunus pensylvanica",NA,5552,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7564","Prunus pensylvanica",NA,5553,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7565","Prunus pensylvanica",NA,5554,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7566","Prunus pensylvanica",NA,5555,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7567","Prunus pensylvanica",NA,5556,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7568","Prunus pensylvanica",NA,5557,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7569","Prunus pensylvanica",NA,5558,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7570","Prunus pensylvanica",NA,5559,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7571","Prunus pensylvanica",NA,5560,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7572","Prunus pensylvanica",NA,5561,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7573","Prunus pensylvanica",NA,5562,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7574","Prunus pensylvanica",NA,5563,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7575","Prunus pensylvanica",NA,5565,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7576","Prunus pensylvanica",NA,5566,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7577","Prunus pensylvanica",NA,5567,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7578","Prunus pensylvanica",NA,5568,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7579","Prunus pensylvanica",NA,5569,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7580","Prunus pensylvanica",NA,5570,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7581","Prunus pensylvanica",NA,5571,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7582","Prunus pensylvanica",NA,5573,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7583","Prunus pensylvanica",NA,5574,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7584","Prunus pensylvanica",NA,5575,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7585","Prunus pensylvanica",NA,5576,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7586","Prunus pensylvanica",NA,5577,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7587","Prunus pensylvanica",NA,5578,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7588","Prunus pensylvanica",NA,5579,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7589","Prunus pensylvanica",NA,5580,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7590","Prunus pumila",NA,5581,"University of Guelph Arboretum","susquehanae",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7591","Prunus pumila",NA,5582,"University of Guelph Arboretum","depressa",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7592","Prunus pumila",NA,5584,"University of Guelph Arboretum","susquehanae",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7593","Prunus pumila",NA,5585,"University of Guelph Arboretum","susquehanae",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7594","Prunus pumila",NA,5587,"University of Guelph Arboretum","susquehanae",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7595","Prunus pumila",NA,5588,"University of Guelph Arboretum","susquehanae",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7596","Prunus pumila",NA,5589,"University of Guelph Arboretum","susquehanae",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7597","Prunus serotina",NA,5590,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7598","Prunus serotina",NA,5592,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7599","Prunus serotina",NA,5593,"University of Guelph Arboretum","",42.22531142,-83.08538821,"Canada",NA,NA,NA,c(-83.08538821, 42.22531142),"Fruits/Berries","Cherry/Plum/Apricot"
"7600","Prunus serotina","Ontario",5595,"University of Guelph Arboretum","",42.0493429,-82.53828224,"Canada",NA,"NA0404","Great Lakes",c(-82.53828224, 42.0493429),"Fruits/Berries","Cherry/Plum/Apricot"
"7601","Prunus serotina",NA,5596,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7602","Prunus serotina","Ontario",5597,"University of Guelph Arboretum","",42.72250243,-81.01343525,"Canada",NA,"NA0404","Great Lakes",c(-81.01343525, 42.72250243),"Fruits/Berries","Cherry/Plum/Apricot"
"7603","Prunus serotina",NA,5598,"University of Guelph Arboretum","",42.22531142,-83.08538821,"Canada",NA,NA,NA,c(-83.08538821, 42.22531142),"Fruits/Berries","Cherry/Plum/Apricot"
"7604","Prunus serotina",NA,5599,"University of Guelph Arboretum","",42.22531142,-83.08538821,"Canada",NA,NA,NA,c(-83.08538821, 42.22531142),"Fruits/Berries","Cherry/Plum/Apricot"
"7605","Prunus serotina",NA,5601,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7606","Prunus serotina",NA,5602,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7607","Prunus serotina","Ontario",5603,"University of Guelph Arboretum","",42.70231437,-80.45910194,"Canada",NA,"NA0404","Great Lakes",c(-80.45910194, 42.70231437),"Fruits/Berries","Cherry/Plum/Apricot"
"7608","Prunus serotina","Ontario",5604,"University of Guelph Arboretum","",42.0493429,-82.53828224,"Canada",NA,"NA0404","Great Lakes",c(-82.53828224, 42.0493429),"Fruits/Berries","Cherry/Plum/Apricot"
"7609","Prunus serotina","Ontario",5605,"University of Guelph Arboretum","",42.68451956,-80.80835927,"Canada",NA,"NA0404","Great Lakes",c(-80.80835927, 42.68451956),"Fruits/Berries","Cherry/Plum/Apricot"
"7610","Prunus serotina","Ontario",5606,"University of Guelph Arboretum","",42.0493429,-82.53828224,"Canada",NA,"NA0404","Great Lakes",c(-82.53828224, 42.0493429),"Fruits/Berries","Cherry/Plum/Apricot"
"7611","Prunus serotina","Ontario",5607,"University of Guelph Arboretum","",42.06419713,-82.69818112,"Canada",NA,"NA0404","Great Lakes",c(-82.69818112, 42.06419713),"Fruits/Berries","Cherry/Plum/Apricot"
"7612","Prunus serotina","Ontario",5608,"University of Guelph Arboretum","",42.0493429,-82.53828224,"Canada",NA,"NA0404","Great Lakes",c(-82.53828224, 42.0493429),"Fruits/Berries","Cherry/Plum/Apricot"
"7613","Prunus serotina","Ontario",5610,"University of Guelph Arboretum","",42.85536821,-80.28763272,"Canada",NA,"NA0404","Great Lakes",c(-80.28763272, 42.85536821),"Fruits/Berries","Cherry/Plum/Apricot"
"7614","Prunus serotina","Ontario",5611,"University of Guelph Arboretum","",43.41716598,-80.14149769,"Canada",NA,"NA0404","Great Lakes",c(-80.14149769, 43.41716598),"Fruits/Berries","Cherry/Plum/Apricot"
"7615","Prunus serotina","Ontario",5612,"University of Guelph Arboretum","",42.72250243,-81.01343525,"Canada",NA,"NA0404","Great Lakes",c(-81.01343525, 42.72250243),"Fruits/Berries","Cherry/Plum/Apricot"
"7616","Prunus serotina",NA,5613,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7617","Prunus serotina","Ontario",5614,"University of Guelph Arboretum","",42.68451956,-80.80835927,"Canada",NA,"NA0404","Great Lakes",c(-80.80835927, 42.68451956),"Fruits/Berries","Cherry/Plum/Apricot"
"7618","Prunus serotina",NA,5615,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
"7619","Prunus serotina","Ontario",5616,"University of Guelph Arboretum","",43.41716598,-80.14149769,"Canada",NA,"NA0404","Great Lakes",c(-80.14149769, 43.41716598),"Fruits/Berries","Cherry/Plum/Apricot"
"7620","Prunus serotina","Ontario",5617,"University of Guelph Arboretum","",42.06419713,-82.69818112,"Canada",NA,"NA0404","Great Lakes",c(-82.69818112, 42.06419713),"Fruits/Berries","Cherry/Plum/Apricot"
"7621","Prunus serotina","Ontario",5618,"University of Guelph Arboretum","",42.06419713,-82.69818112,"Canada",NA,"NA0404","Great Lakes",c(-82.69818112, 42.06419713),"Fruits/Berries","Cherry/Plum/Apricot"
"7622","Prunus serotina","Ontario",5619,"University of Guelph Arboretum","",42.06419713,-82.69818112,"Canada",NA,"NA0404","Great Lakes",c(-82.69818112, 42.06419713),"Fruits/Berries","Cherry/Plum/Apricot"
"7623","Prunus serotina","Ontario",5620,"University of Guelph Arboretum","",42.70231437,-80.45910194,"Canada",NA,"NA0404","Great Lakes",c(-80.45910194, 42.70231437),"Fruits/Berries","Cherry/Plum/Apricot"
"7624","Prunus serotina",NA,5621,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Fruits/Berries","Cherry/Plum/Apricot"
