"","garden","crop","species","variant","latitude","longitude","country","province","IUCNRedList"
"2609","University of Guelph Arboretum","Walnut","Juglans nigra","","","","","NA","NA"
"2610","University of Guelph Arboretum","Walnut","Juglans nigra","","","","Canada","NA","NA"
"2611","University of Guelph Arboretum","Walnut","Juglans nigra","","43.14176072","-81.54229669","Canada","NA","NA"
"2612","University of Guelph Arboretum","Walnut","Juglans nigra","","","","Canada","NA","NA"
"2613","University of Guelph Arboretum","Walnut","Juglans nigra","","","","Canada","NA","NA"
"2614","University of Guelph Arboretum","Walnut","Juglans nigra","","42.01015687","-82.87184508","Canada","NA","NA"
"2615","University of Guelph Arboretum","Walnut","Juglans nigra","","","","Canada","NA","NA"
"2616","University of Guelph Arboretum","Walnut","Juglans nigra","","","","Canada","NA","NA"
"2617","University of Guelph Arboretum","Walnut","Juglans nigra","","","","","NA","NA"
"2618","University of Guelph Arboretum","Walnut","Juglans nigra","","","","Canada","NA","NA"
"2619","University of Guelph Arboretum","Walnut","Juglans nigra","","","","Canada","NA","NA"
"2620","University of Guelph Arboretum","Walnut","Juglans nigra","","","","Canada","NA","NA"
"2621","University of Guelph Arboretum","Walnut","Juglans nigra","","","","Canada","NA","NA"
"2622","University of Guelph Arboretum","Walnut","Juglans nigra","","","","Canada","NA","NA"
"2623","University of Guelph Arboretum","Walnut","Juglans nigra","","","","Canada","NA","NA"
"2624","University of Guelph Arboretum","Walnut","Juglans nigra","","","","","NA","NA"
"2625","University of Guelph Arboretum","Walnut","Juglans nigra","","","","Canada","NA","NA"
"2626","University of Guelph Arboretum","Walnut","Juglans nigra","","42.1209944","-83.07712394","Canada","NA","NA"
"2627","University of Guelph Arboretum","Walnut","Juglans nigra","","","","Canada","NA","NA"
"2628","University of Guelph Arboretum","Walnut","Juglans nigra","","","","Canada","NA","NA"
"2629","University of Guelph Arboretum","Walnut","Juglans nigra","","","","","NA","NA"
"2630","University of Guelph Arboretum","Walnut","Juglans nigra","","","","Canada","NA","NA"
"2631","University of Guelph Arboretum","Walnut","Juglans nigra","","","","Canada","NA","NA"
"2632","University of Guelph Arboretum","Walnut","Juglans nigra","","","","Canada","NA","NA"
"2633","University of Guelph Arboretum","Walnut","Juglans nigra","","","","Canada","NA","NA"
"2634","University of Guelph Arboretum","Walnut","Juglans nigra","","","","Canada","NA","NA"
"2635","University of Guelph Arboretum","Walnut","Juglans nigra","","","","Canada","NA","NA"
"2636","University of Guelph Arboretum","Walnut","Juglans nigra","","","","Canada","NA","NA"
"2637","University of Guelph Arboretum","Walnut","Juglans nigra","","","","","NA","NA"
"2638","University of Guelph Arboretum","Walnut","Juglans nigra","Burns'","","","Canada","NA","NA"
"2639","University of Guelph Arboretum","Walnut","Juglans nigra","","","","Canada","NA","NA"
"2640","University of Guelph Arboretum","Walnut","Juglans nigra","","","","Canada","NA","NA"
"2641","University of Guelph Arboretum","Walnut","Juglans nigra","","","","Canada","NA","NA"
"2642","University of Guelph Arboretum","Walnut","Juglans nigra","","","","Canada","NA","NA"
"2643","University of Guelph Arboretum","Walnut","Juglans nigra","","","","Canada","NA","NA"
"2644","University of Guelph Arboretum","Walnut","Juglans nigra","","","","Canada","NA","NA"
"2645","University of Guelph Arboretum","Walnut","Juglans nigra","","","","Canada","NA","NA"
"2646","University of Guelph Arboretum","Walnut","Juglans nigra","","","","Canada","NA","NA"
"2647","University of Guelph Arboretum","Walnut","Juglans nigra","","","","Canada","NA","NA"
"2648","University of Guelph Arboretum","Walnut","Juglans nigra","","","","Canada","NA","NA"
"2649","University of Guelph Arboretum","Walnut","Juglans nigra","","","","Canada","NA","NA"
"2650","University of Guelph Arboretum","Walnut","Juglans nigra","","","","","NA","NA"
"2651","University of Guelph Arboretum","Walnut","Juglans nigra","","","","Canada","NA","NA"
"2652","University of Guelph Arboretum","Walnut","Juglans nigra","","","","Canada","NA","NA"
"2653","University of Guelph Arboretum","Walnut","Juglans nigra","","","","Canada","NA","NA"
"2654","University of Guelph Arboretum","Walnut","Juglans nigra","","","","Canada","NA","NA"
"2655","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2656","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2657","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2658","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2659","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2660","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2661","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2662","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2663","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2664","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2665","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2666","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2667","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2668","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2669","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2670","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2671","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2672","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2673","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2674","University of Guelph Arboretum","Larch","Larix laricina","","","","","NA","NA"
"2675","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2676","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2677","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2678","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2679","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2680","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2681","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2682","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2683","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2684","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2685","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2686","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2687","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2688","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2689","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2690","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2691","University of Guelph Arboretum","Larch","Larix laricina","","","","","NA","NA"
"2692","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2693","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2694","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2695","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2696","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2697","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2698","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2699","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2700","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2701","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2702","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2703","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2704","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2705","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2706","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2707","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2708","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2709","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2710","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2711","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2712","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2713","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2714","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2715","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2716","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2717","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2718","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2719","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2720","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2721","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2722","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2723","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2724","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2725","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2726","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2727","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2728","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2729","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2730","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2731","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2732","University of Guelph Arboretum","Larch","Larix laricina","","44.87056659","-76.71281859","Canada","NA","NA"
"2733","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2734","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2735","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2736","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2737","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2738","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2739","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2740","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2741","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2742","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2743","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2744","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2745","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2746","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2747","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2748","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2749","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2750","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2751","University of Guelph Arboretum","Larch","Larix laricina","","44.87056659","-76.71281859","Canada","NA","NA"
"2752","University of Guelph Arboretum","Larch","Larix laricina","","44.87056659","-76.71281859","Canada","NA","NA"
"2753","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2754","University of Guelph Arboretum","Larch","Larix laricina","","46.50668735","-79.15567383","Canada","NA","NA"
"2755","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2756","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2757","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2758","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2759","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2760","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2761","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2762","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2763","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2764","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2765","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2766","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2767","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2768","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2769","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2770","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2771","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2772","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2773","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
"2774","University of Guelph Arboretum","Larch","Larix laricina","","","","Canada","NA","NA"
